,player,window_start,window_end,pop_count,score_in_window
7161,Tom,2025-02-05 14:44:40+00:00,2025-02-05 14:44:50+00:00,2,120
7162,Tom,2025-02-05 14:40:20+00:00,2025-02-05 14:40:30+00:00,1,75
7163,Homer_Simpson,2025-02-05 14:33:50+00:00,2025-02-05 14:34:00+00:00,1,50
7164,Mickey,2025-02-05 14:14:50+00:00,2025-02-05 14:15:00+00:00,1,80
7165,Tom,2025-02-05 14:02:10+00:00,2025-02-05 14:02:20+00:00,1,75
7166,Doraemon,2025-02-05 13:56:50+00:00,2025-02-05 13:57:00+00:00,1,75
7167,Homer_Simpson,2025-02-05 13:54:30+00:00,2025-02-05 13:54:40+00:00,1,75
7168,Scooby_Doo,2025-02-05 13:35:40+00:00,2025-02-05 13:35:50+00:00,1,35
7169,Homer_Simpson,2025-02-05 13:30:20+00:00,2025-02-05 13:30:30+00:00,1,50
7170,SpongeBob,2025-02-05 13:21:20+00:00,2025-02-05 13:21:30+00:00,1,75
7171,Pikachu,2025-02-05 13:19:20+00:00,2025-02-05 13:19:30+00:00,1,50
7172,Jerry,2025-02-05 13:07:30+00:00,2025-02-05 13:07:40+00:00,1,35
7173,Jerry,2025-02-05 13:04:40+00:00,2025-02-05 13:04:50+00:00,2,85
7174,Bugs_Bunny,2025-02-05 13:03:10+00:00,2025-02-05 13:03:20+00:00,4,180
7175,Jerry,2025-02-05 12:49:40+00:00,2025-02-05 12:49:50+00:00,1,50
7176,Doraemon,2025-02-05 12:45:40+00:00,2025-02-05 12:45:50+00:00,1,75
7177,Scooby_Doo,2025-02-05 12:41:50+00:00,2025-02-05 12:42:00+00:00,1,60
7178,Doraemon,2025-02-05 12:33:10+00:00,2025-02-05 12:33:20+00:00,1,70
7179,Bugs_Bunny,2025-02-05 12:28:40+00:00,2025-02-05 12:28:50+00:00,2,90
7180,Doraemon,2025-02-05 12:27:10+00:00,2025-02-05 12:27:20+00:00,2,150
7181,Pikachu,2025-02-05 12:20:50+00:00,2025-02-05 12:21:00+00:00,3,195
7182,Doraemon,2025-02-05 12:07:20+00:00,2025-02-05 12:07:30+00:00,3,220
7183,Bugs_Bunny,2025-02-05 12:00:50+00:00,2025-02-05 12:01:00+00:00,2,65
7184,Tom,2025-02-05 11:58:20+00:00,2025-02-05 11:58:30+00:00,2,75
7185,Jerry,2025-02-05 11:48:50+00:00,2025-02-05 11:49:00+00:00,1,35
7186,Bugs_Bunny,2025-02-05 11:28:50+00:00,2025-02-05 11:29:00+00:00,2,75
7187,Tom,2025-02-05 11:21:30+00:00,2025-02-05 11:21:40+00:00,1,75
7188,Doraemon,2025-02-05 11:17:20+00:00,2025-02-05 11:17:30+00:00,2,170
7189,SpongeBob,2025-02-05 11:07:40+00:00,2025-02-05 11:07:50+00:00,3,200
7190,Jerry,2025-02-05 15:01:10+00:00,2025-02-05 15:01:20+00:00,2,140
7191,Mickey,2025-02-05 14:38:40+00:00,2025-02-05 14:38:50+00:00,2,145
7192,Mickey,2025-02-05 14:32:40+00:00,2025-02-05 14:32:50+00:00,2,200
7193,SpongeBob,2025-02-05 14:27:40+00:00,2025-02-05 14:27:50+00:00,1,75
7194,Jerry,2025-02-05 14:20:40+00:00,2025-02-05 14:20:50+00:00,2,110
7195,Pikachu,2025-02-05 14:16:50+00:00,2025-02-05 14:17:00+00:00,1,100
7196,Pikachu,2025-02-05 14:02:20+00:00,2025-02-05 14:02:30+00:00,1,50
7197,Scooby_Doo,2025-02-05 13:57:20+00:00,2025-02-05 13:57:30+00:00,2,115
7198,SpongeBob,2025-02-05 13:57:00+00:00,2025-02-05 13:57:10+00:00,2,100
7199,Bugs_Bunny,2025-02-05 13:49:20+00:00,2025-02-05 13:49:30+00:00,1,30
7200,Bugs_Bunny,2025-02-05 13:38:50+00:00,2025-02-05 13:39:00+00:00,1,30
7201,Scooby_Doo,2025-02-05 13:38:20+00:00,2025-02-05 13:38:30+00:00,1,50
7202,Jerry,2025-02-05 13:32:50+00:00,2025-02-05 13:33:00+00:00,1,50
7203,Bugs_Bunny,2025-02-05 13:17:10+00:00,2025-02-05 13:17:20+00:00,1,30
7204,Tom,2025-02-05 13:13:30+00:00,2025-02-05 13:13:40+00:00,1,75
7205,Mickey,2025-02-05 13:08:50+00:00,2025-02-05 13:09:00+00:00,2,135
7206,Homer_Simpson,2025-02-05 12:59:30+00:00,2025-02-05 12:59:40+00:00,1,50
7207,Scooby_Doo,2025-02-05 12:56:20+00:00,2025-02-05 12:56:30+00:00,1,60
7208,Tom,2025-02-05 12:56:00+00:00,2025-02-05 12:56:10+00:00,2,175
7209,Homer_Simpson,2025-02-05 12:45:30+00:00,2025-02-05 12:45:40+00:00,3,130
7210,Bugs_Bunny,2025-02-05 12:38:40+00:00,2025-02-05 12:38:50+00:00,1,45
7211,Doraemon,2025-02-05 12:33:20+00:00,2025-02-05 12:33:30+00:00,2,145
7212,Jerry,2025-02-05 12:23:00+00:00,2025-02-05 12:23:10+00:00,1,50
7213,Doraemon,2025-02-05 12:15:40+00:00,2025-02-05 12:15:50+00:00,5,375
7214,Homer_Simpson,2025-02-05 12:09:50+00:00,2025-02-05 12:10:00+00:00,1,75
7215,Mickey,2025-02-05 12:02:20+00:00,2025-02-05 12:02:30+00:00,1,100
7216,Mickey,2025-02-05 11:58:40+00:00,2025-02-05 11:58:50+00:00,1,100
7217,Tom,2025-02-05 11:57:30+00:00,2025-02-05 11:57:40+00:00,3,185
7218,SpongeBob,2025-02-05 11:52:50+00:00,2025-02-05 11:53:00+00:00,1,45
7219,Scooby_Doo,2025-02-05 11:51:50+00:00,2025-02-05 11:52:00+00:00,2,120
7220,Mickey,2025-02-05 11:51:30+00:00,2025-02-05 11:51:40+00:00,1,100
7221,Jerry,2025-02-05 11:49:10+00:00,2025-02-05 11:49:20+00:00,1,35
7222,Tom,2025-02-05 11:45:20+00:00,2025-02-05 11:45:30+00:00,2,145
7223,Doraemon,2025-02-05 11:41:40+00:00,2025-02-05 11:41:50+00:00,2,145
7224,Pikachu,2025-02-05 11:41:00+00:00,2025-02-05 11:41:10+00:00,1,50
7225,Scooby_Doo,2025-02-05 11:32:00+00:00,2025-02-05 11:32:10+00:00,2,115
7226,Doraemon,2025-02-05 11:29:00+00:00,2025-02-05 11:29:10+00:00,1,60
7227,Pikachu,2025-02-05 11:23:30+00:00,2025-02-05 11:23:40+00:00,1,80
7228,Mickey,2025-02-05 11:14:30+00:00,2025-02-05 11:14:40+00:00,1,80
7229,Mickey,2025-02-05 14:40:30+00:00,2025-02-05 14:40:40+00:00,2,160
7230,Mickey,2025-02-05 14:37:30+00:00,2025-02-05 14:37:40+00:00,2,180
7231,Tom,2025-02-05 14:22:40+00:00,2025-02-05 14:22:50+00:00,1,45
7232,Scooby_Doo,2025-02-05 14:22:20+00:00,2025-02-05 14:22:30+00:00,2,110
7233,Tom,2025-02-05 14:17:00+00:00,2025-02-05 14:17:10+00:00,3,130
7234,Doraemon,2025-02-05 14:14:40+00:00,2025-02-05 14:14:50+00:00,2,150
7235,Bugs_Bunny,2025-02-05 14:00:00+00:00,2025-02-05 14:00:10+00:00,2,75
7236,Tom,2025-02-05 13:40:50+00:00,2025-02-05 13:41:00+00:00,1,75
7237,Bugs_Bunny,2025-02-05 13:35:30+00:00,2025-02-05 13:35:40+00:00,1,80
7238,Jerry,2025-02-05 13:33:40+00:00,2025-02-05 13:33:50+00:00,1,50
7239,Doraemon,2025-02-05 13:30:10+00:00,2025-02-05 13:30:20+00:00,2,120
7240,Homer_Simpson,2025-02-05 13:04:00+00:00,2025-02-05 13:04:10+00:00,3,220
7241,Pikachu,2025-02-05 13:00:50+00:00,2025-02-05 13:01:00+00:00,1,100
7242,Jerry,2025-02-05 12:57:20+00:00,2025-02-05 12:57:30+00:00,1,30
7243,Jerry,2025-02-05 12:37:40+00:00,2025-02-05 12:37:50+00:00,2,80
7244,Jerry,2025-02-05 12:30:30+00:00,2025-02-05 12:30:40+00:00,1,35
7245,Mickey,2025-02-05 12:23:10+00:00,2025-02-05 12:23:20+00:00,2,200
7246,Mickey,2025-02-05 12:22:40+00:00,2025-02-05 12:22:50+00:00,1,80
7247,Bugs_Bunny,2025-02-05 12:21:00+00:00,2025-02-05 12:21:10+00:00,1,30
7248,SpongeBob,2025-02-05 12:06:20+00:00,2025-02-05 12:06:30+00:00,1,75
7249,Homer_Simpson,2025-02-05 11:59:40+00:00,2025-02-05 11:59:50+00:00,1,60
7250,Tom,2025-02-05 11:56:50+00:00,2025-02-05 11:57:00+00:00,1,45
7251,Homer_Simpson,2025-02-05 11:49:20+00:00,2025-02-05 11:49:30+00:00,1,75
7252,SpongeBob,2025-02-05 11:44:50+00:00,2025-02-05 11:45:00+00:00,1,75
7253,Scooby_Doo,2025-02-05 11:34:40+00:00,2025-02-05 11:34:50+00:00,1,35
7254,SpongeBob,2025-02-05 11:31:30+00:00,2025-02-05 11:31:40+00:00,2,150
7255,Doraemon,2025-02-05 11:30:40+00:00,2025-02-05 11:30:50+00:00,1,70
7256,Homer_Simpson,2025-02-05 11:30:00+00:00,2025-02-05 11:30:10+00:00,1,50
7257,Jerry,2025-02-05 11:25:30+00:00,2025-02-05 11:25:40+00:00,2,85
7258,Tom,2025-02-05 11:19:50+00:00,2025-02-05 11:20:00+00:00,1,100
7259,Tom,2025-02-05 14:39:00+00:00,2025-02-05 14:39:10+00:00,1,40
7260,Tom,2025-02-05 14:36:20+00:00,2025-02-05 14:36:30+00:00,1,70
7261,Tom,2025-02-05 14:35:40+00:00,2025-02-05 14:35:50+00:00,1,45
7262,Jerry,2025-02-05 14:18:50+00:00,2025-02-05 14:19:00+00:00,2,90
7263,Homer_Simpson,2025-02-05 14:12:30+00:00,2025-02-05 14:12:40+00:00,2,155
7264,SpongeBob,2025-02-05 14:05:40+00:00,2025-02-05 14:05:50+00:00,2,70
7265,Homer_Simpson,2025-02-05 14:03:00+00:00,2025-02-05 14:03:10+00:00,2,85
7266,SpongeBob,2025-02-05 14:00:10+00:00,2025-02-05 14:00:20+00:00,2,180
7267,Tom,2025-02-05 13:49:50+00:00,2025-02-05 13:50:00+00:00,1,75
7268,Pikachu,2025-02-05 13:48:50+00:00,2025-02-05 13:49:00+00:00,1,45
7269,Pikachu,2025-02-05 13:48:10+00:00,2025-02-05 13:48:20+00:00,2,90
7270,Tom,2025-02-05 13:45:10+00:00,2025-02-05 13:45:20+00:00,1,45
7271,Pikachu,2025-02-05 13:41:40+00:00,2025-02-05 13:41:50+00:00,3,250
7272,Homer_Simpson,2025-02-05 13:39:20+00:00,2025-02-05 13:39:30+00:00,1,50
7273,Homer_Simpson,2025-02-05 13:32:10+00:00,2025-02-05 13:32:20+00:00,2,95
7274,SpongeBob,2025-02-05 13:14:50+00:00,2025-02-05 13:15:00+00:00,1,50
7275,Homer_Simpson,2025-02-05 13:07:10+00:00,2025-02-05 13:07:20+00:00,1,30
7276,Pikachu,2025-02-05 13:06:00+00:00,2025-02-05 13:06:10+00:00,1,100
7277,Bugs_Bunny,2025-02-05 13:00:10+00:00,2025-02-05 13:00:20+00:00,1,30
7278,Scooby_Doo,2025-02-05 12:48:10+00:00,2025-02-05 12:48:20+00:00,2,95
7279,Scooby_Doo,2025-02-05 12:45:20+00:00,2025-02-05 12:45:30+00:00,3,175
7280,Scooby_Doo,2025-02-05 12:44:10+00:00,2025-02-05 12:44:20+00:00,2,95
7281,SpongeBob,2025-02-05 12:36:50+00:00,2025-02-05 12:37:00+00:00,3,130
7282,Homer_Simpson,2025-02-05 12:15:20+00:00,2025-02-05 12:15:30+00:00,1,50
7283,Pikachu,2025-02-05 12:09:40+00:00,2025-02-05 12:09:50+00:00,2,130
7284,Tom,2025-02-05 12:05:30+00:00,2025-02-05 12:05:40+00:00,2,120
7285,SpongeBob,2025-02-05 11:54:20+00:00,2025-02-05 11:54:30+00:00,2,120
7286,Homer_Simpson,2025-02-05 11:42:10+00:00,2025-02-05 11:42:20+00:00,2,155
7287,Homer_Simpson,2025-02-05 11:38:00+00:00,2025-02-05 11:38:10+00:00,1,100
7288,Homer_Simpson,2025-02-05 11:32:10+00:00,2025-02-05 11:32:20+00:00,1,50
7289,Homer_Simpson,2025-02-05 11:06:30+00:00,2025-02-05 11:06:40+00:00,3,200
7290,Homer_Simpson,2025-02-05 11:05:40+00:00,2025-02-05 11:05:50+00:00,1,75
7291,Tom,2025-02-05 14:17:50+00:00,2025-02-05 14:18:00+00:00,1,45
7292,Jerry,2025-02-05 14:17:40+00:00,2025-02-05 14:17:50+00:00,3,135
7293,Homer_Simpson,2025-02-05 14:04:30+00:00,2025-02-05 14:04:40+00:00,2,95
7294,Doraemon,2025-02-05 13:52:20+00:00,2025-02-05 13:52:30+00:00,2,150
7295,Jerry,2025-02-05 13:26:20+00:00,2025-02-05 13:26:30+00:00,1,35
7296,Bugs_Bunny,2025-02-05 13:21:10+00:00,2025-02-05 13:21:20+00:00,2,115
7297,Mickey,2025-02-05 13:18:20+00:00,2025-02-05 13:18:30+00:00,2,125
7298,Jerry,2025-02-05 13:13:40+00:00,2025-02-05 13:13:50+00:00,2,70
7299,Pikachu,2025-02-05 13:11:20+00:00,2025-02-05 13:11:30+00:00,1,50
7300,Homer_Simpson,2025-02-05 12:55:50+00:00,2025-02-05 12:56:00+00:00,1,80
7301,Pikachu,2025-02-05 12:45:50+00:00,2025-02-05 12:46:00+00:00,1,70
7302,SpongeBob,2025-02-05 12:44:50+00:00,2025-02-05 12:45:00+00:00,3,200
7303,Homer_Simpson,2025-02-05 12:39:20+00:00,2025-02-05 12:39:30+00:00,2,125
7304,Scooby_Doo,2025-02-05 12:38:00+00:00,2025-02-05 12:38:10+00:00,1,60
7305,Tom,2025-02-05 12:20:10+00:00,2025-02-05 12:20:20+00:00,1,45
7306,Tom,2025-02-05 12:18:50+00:00,2025-02-05 12:19:00+00:00,2,150
7307,Doraemon,2025-02-05 12:15:00+00:00,2025-02-05 12:15:10+00:00,2,105
7308,Doraemon,2025-02-05 12:12:50+00:00,2025-02-05 12:13:00+00:00,1,40
7309,Homer_Simpson,2025-02-05 12:09:00+00:00,2025-02-05 12:09:10+00:00,1,75
7310,Mickey,2025-02-05 11:56:10+00:00,2025-02-05 11:56:20+00:00,1,100
7311,Tom,2025-02-05 11:55:20+00:00,2025-02-05 11:55:30+00:00,1,75
7312,Tom,2025-02-05 11:42:40+00:00,2025-02-05 11:42:50+00:00,2,120
7313,Mickey,2025-02-05 11:40:40+00:00,2025-02-05 11:40:50+00:00,2,150
7314,Jerry,2025-02-05 11:32:20+00:00,2025-02-05 11:32:30+00:00,1,35
7315,Mickey,2025-02-05 11:17:50+00:00,2025-02-05 11:18:00+00:00,3,225
7316,Homer_Simpson,2025-02-05 11:15:40+00:00,2025-02-05 11:15:50+00:00,1,75
7317,Mickey,2025-02-05 11:15:20+00:00,2025-02-05 11:15:30+00:00,1,100
7318,Doraemon,2025-02-05 11:14:20+00:00,2025-02-05 11:14:30+00:00,1,80
7319,Homer_Simpson,2025-02-05 11:12:00+00:00,2025-02-05 11:12:10+00:00,2,100
7320,Scooby_Doo,2025-02-05 14:44:30+00:00,2025-02-05 14:44:40+00:00,1,35
7321,Mickey,2025-02-05 14:35:10+00:00,2025-02-05 14:35:20+00:00,1,80
7322,Jerry,2025-02-05 14:30:00+00:00,2025-02-05 14:30:10+00:00,2,100
7323,Jerry,2025-02-05 14:17:20+00:00,2025-02-05 14:17:30+00:00,1,35
7324,Doraemon,2025-02-05 13:57:30+00:00,2025-02-05 13:57:40+00:00,2,135
7325,Scooby_Doo,2025-02-05 13:27:10+00:00,2025-02-05 13:27:20+00:00,2,120
7326,Homer_Simpson,2025-02-05 13:12:50+00:00,2025-02-05 13:13:00+00:00,1,70
7327,Scooby_Doo,2025-02-05 13:08:00+00:00,2025-02-05 13:08:10+00:00,3,140
7328,SpongeBob,2025-02-05 13:00:50+00:00,2025-02-05 13:01:00+00:00,1,45
7329,Doraemon,2025-02-05 12:59:10+00:00,2025-02-05 12:59:20+00:00,3,215
7330,Bugs_Bunny,2025-02-05 12:51:10+00:00,2025-02-05 12:51:20+00:00,1,45
7331,Scooby_Doo,2025-02-05 12:43:30+00:00,2025-02-05 12:43:40+00:00,2,120
7332,Scooby_Doo,2025-02-05 12:41:10+00:00,2025-02-05 12:41:20+00:00,2,70
7333,Jerry,2025-02-05 12:39:30+00:00,2025-02-05 12:39:40+00:00,1,35
7334,Tom,2025-02-05 12:31:20+00:00,2025-02-05 12:31:30+00:00,2,150
7335,Scooby_Doo,2025-02-05 12:24:40+00:00,2025-02-05 12:24:50+00:00,1,35
7336,Homer_Simpson,2025-02-05 12:18:20+00:00,2025-02-05 12:18:30+00:00,1,75
7337,Jerry,2025-02-05 12:16:20+00:00,2025-02-05 12:16:30+00:00,2,85
7338,Pikachu,2025-02-05 12:06:20+00:00,2025-02-05 12:06:30+00:00,2,85
7339,Homer_Simpson,2025-02-05 12:02:40+00:00,2025-02-05 12:02:50+00:00,1,50
7340,Scooby_Doo,2025-02-05 11:55:10+00:00,2025-02-05 11:55:20+00:00,2,135
7341,Doraemon,2025-02-05 11:50:20+00:00,2025-02-05 11:50:30+00:00,1,70
7342,Pikachu,2025-02-05 11:44:50+00:00,2025-02-05 11:45:00+00:00,1,50
7343,Scooby_Doo,2025-02-05 11:40:30+00:00,2025-02-05 11:40:40+00:00,1,35
7344,Doraemon,2025-02-05 11:39:20+00:00,2025-02-05 11:39:30+00:00,2,110
7345,Bugs_Bunny,2025-02-05 11:33:20+00:00,2025-02-05 11:33:30+00:00,2,75
7346,Jerry,2025-02-05 11:26:40+00:00,2025-02-05 11:26:50+00:00,1,50
7347,Scooby_Doo,2025-02-05 11:18:40+00:00,2025-02-05 11:18:50+00:00,1,45
7348,Scooby_Doo,2025-02-05 14:47:10+00:00,2025-02-05 14:47:20+00:00,1,60
7349,Tom,2025-02-05 14:42:50+00:00,2025-02-05 14:43:00+00:00,1,45
7350,Mickey,2025-02-05 14:30:40+00:00,2025-02-05 14:30:50+00:00,2,180
7351,Mickey,2025-02-05 14:23:50+00:00,2025-02-05 14:24:00+00:00,1,100
7352,SpongeBob,2025-02-05 14:21:10+00:00,2025-02-05 14:21:20+00:00,1,75
7353,Homer_Simpson,2025-02-05 14:20:30+00:00,2025-02-05 14:20:40+00:00,3,175
7354,Doraemon,2025-02-05 14:14:30+00:00,2025-02-05 14:14:40+00:00,1,50
7355,Tom,2025-02-05 14:13:40+00:00,2025-02-05 14:13:50+00:00,1,75
7356,Mickey,2025-02-05 14:12:10+00:00,2025-02-05 14:12:20+00:00,2,125
7357,Pikachu,2025-02-05 14:09:30+00:00,2025-02-05 14:09:40+00:00,3,130
7358,Doraemon,2025-02-05 14:04:40+00:00,2025-02-05 14:04:50+00:00,3,145
7359,Mickey,2025-02-05 14:04:10+00:00,2025-02-05 14:04:20+00:00,1,100
7360,Bugs_Bunny,2025-02-05 13:44:20+00:00,2025-02-05 13:44:30+00:00,2,105
7361,Pikachu,2025-02-05 13:42:40+00:00,2025-02-05 13:42:50+00:00,1,40
7362,Bugs_Bunny,2025-02-05 13:41:50+00:00,2025-02-05 13:42:00+00:00,2,90
7363,Tom,2025-02-05 13:34:50+00:00,2025-02-05 13:35:00+00:00,3,165
7364,Jerry,2025-02-05 13:27:00+00:00,2025-02-05 13:27:10+00:00,2,85
7365,Scooby_Doo,2025-02-05 13:25:20+00:00,2025-02-05 13:25:30+00:00,1,35
7366,Doraemon,2025-02-05 13:23:10+00:00,2025-02-05 13:23:20+00:00,2,145
7367,Doraemon,2025-02-05 13:15:40+00:00,2025-02-05 13:15:50+00:00,2,150
7368,Tom,2025-02-05 13:12:10+00:00,2025-02-05 13:12:20+00:00,1,75
7369,Jerry,2025-02-05 13:11:50+00:00,2025-02-05 13:12:00+00:00,2,130
7370,Mickey,2025-02-05 13:10:10+00:00,2025-02-05 13:10:20+00:00,1,100
7371,Doraemon,2025-02-05 13:01:50+00:00,2025-02-05 13:02:00+00:00,2,140
7372,Homer_Simpson,2025-02-05 12:49:50+00:00,2025-02-05 12:50:00+00:00,1,75
7373,Tom,2025-02-05 12:39:40+00:00,2025-02-05 12:39:50+00:00,1,45
7374,Doraemon,2025-02-05 12:33:40+00:00,2025-02-05 12:33:50+00:00,1,70
7375,Mickey,2025-02-05 12:19:20+00:00,2025-02-05 12:19:30+00:00,4,340
7376,Pikachu,2025-02-05 12:00:20+00:00,2025-02-05 12:00:30+00:00,1,50
7377,Bugs_Bunny,2025-02-05 11:59:10+00:00,2025-02-05 11:59:20+00:00,1,30
7378,Jerry,2025-02-05 11:55:30+00:00,2025-02-05 11:55:40+00:00,1,50
7379,SpongeBob,2025-02-05 11:53:50+00:00,2025-02-05 11:54:00+00:00,2,150
7380,SpongeBob,2025-02-05 11:51:20+00:00,2025-02-05 11:51:30+00:00,1,75
7381,Bugs_Bunny,2025-02-05 11:44:20+00:00,2025-02-05 11:44:30+00:00,2,75
7382,Bugs_Bunny,2025-02-05 11:44:10+00:00,2025-02-05 11:44:20+00:00,1,75
7383,Homer_Simpson,2025-02-05 11:41:50+00:00,2025-02-05 11:42:00+00:00,1,35
7384,Mickey,2025-02-05 11:19:00+00:00,2025-02-05 11:19:10+00:00,1,60
7385,Tom,2025-02-05 11:17:40+00:00,2025-02-05 11:17:50+00:00,2,150
7386,Homer_Simpson,2025-02-05 11:15:30+00:00,2025-02-05 11:15:40+00:00,1,75
7387,Tom,2025-02-05 11:07:10+00:00,2025-02-05 11:07:20+00:00,3,180
7388,Doraemon,2025-02-05 14:43:10+00:00,2025-02-05 14:43:20+00:00,2,150
7389,Scooby_Doo,2025-02-05 14:35:00+00:00,2025-02-05 14:35:10+00:00,1,30
7390,Mickey,2025-02-05 14:33:50+00:00,2025-02-05 14:34:00+00:00,4,260
7391,SpongeBob,2025-02-05 14:31:10+00:00,2025-02-05 14:31:20+00:00,4,285
7392,SpongeBob,2025-02-05 14:26:10+00:00,2025-02-05 14:26:20+00:00,2,145
7393,SpongeBob,2025-02-05 14:21:50+00:00,2025-02-05 14:22:00+00:00,2,125
7394,Tom,2025-02-05 14:21:40+00:00,2025-02-05 14:21:50+00:00,1,45
7395,SpongeBob,2025-02-05 14:21:00+00:00,2025-02-05 14:21:10+00:00,2,155
7396,Homer_Simpson,2025-02-05 14:14:50+00:00,2025-02-05 14:15:00+00:00,1,100
7397,Pikachu,2025-02-05 14:08:20+00:00,2025-02-05 14:08:30+00:00,1,50
7398,Homer_Simpson,2025-02-05 14:07:50+00:00,2025-02-05 14:08:00+00:00,1,75
7399,Pikachu,2025-02-05 14:05:30+00:00,2025-02-05 14:05:40+00:00,3,170
7400,Homer_Simpson,2025-02-05 13:58:50+00:00,2025-02-05 13:59:00+00:00,2,150
7401,Doraemon,2025-02-05 13:53:00+00:00,2025-02-05 13:53:10+00:00,1,70
7402,Tom,2025-02-05 13:50:10+00:00,2025-02-05 13:50:20+00:00,1,75
7403,Doraemon,2025-02-05 13:48:50+00:00,2025-02-05 13:49:00+00:00,1,70
7404,Bugs_Bunny,2025-02-05 13:48:30+00:00,2025-02-05 13:48:40+00:00,1,30
7405,Doraemon,2025-02-05 13:48:10+00:00,2025-02-05 13:48:20+00:00,1,70
7406,SpongeBob,2025-02-05 13:45:40+00:00,2025-02-05 13:45:50+00:00,1,45
7407,Mickey,2025-02-05 13:30:20+00:00,2025-02-05 13:30:30+00:00,2,180
7408,Doraemon,2025-02-05 13:29:40+00:00,2025-02-05 13:29:50+00:00,2,140
7409,Doraemon,2025-02-05 13:14:30+00:00,2025-02-05 13:14:40+00:00,1,75
7410,SpongeBob,2025-02-05 13:11:00+00:00,2025-02-05 13:11:10+00:00,2,130
7411,Doraemon,2025-02-05 13:06:00+00:00,2025-02-05 13:06:10+00:00,2,150
7412,Scooby_Doo,2025-02-05 12:41:00+00:00,2025-02-05 12:41:10+00:00,1,35
7413,Bugs_Bunny,2025-02-05 12:27:00+00:00,2025-02-05 12:27:10+00:00,3,160
7414,Bugs_Bunny,2025-02-05 12:06:40+00:00,2025-02-05 12:06:50+00:00,2,60
7415,Tom,2025-02-05 11:53:10+00:00,2025-02-05 11:53:20+00:00,2,150
7416,Doraemon,2025-02-05 11:50:10+00:00,2025-02-05 11:50:20+00:00,1,75
7417,Tom,2025-02-05 11:22:40+00:00,2025-02-05 11:22:50+00:00,3,195
7418,Doraemon,2025-02-05 11:16:30+00:00,2025-02-05 11:16:40+00:00,1,60
7419,SpongeBob,2025-02-05 11:09:20+00:00,2025-02-05 11:09:30+00:00,2,125
7420,Scooby_Doo,2025-02-05 11:06:00+00:00,2025-02-05 11:06:10+00:00,2,95
7421,Tom,2025-02-05 14:57:20+00:00,2025-02-05 14:57:30+00:00,1,45
7422,Mickey,2025-02-05 14:43:50+00:00,2025-02-05 14:44:00+00:00,1,75
7423,Tom,2025-02-05 14:35:50+00:00,2025-02-05 14:36:00+00:00,2,80
7424,Homer_Simpson,2025-02-05 14:35:30+00:00,2025-02-05 14:35:40+00:00,1,100
7425,Bugs_Bunny,2025-02-05 14:16:40+00:00,2025-02-05 14:16:50+00:00,1,45
7426,Tom,2025-02-05 14:15:40+00:00,2025-02-05 14:15:50+00:00,1,30
7427,Doraemon,2025-02-05 14:11:40+00:00,2025-02-05 14:11:50+00:00,1,70
7428,Pikachu,2025-02-05 14:05:10+00:00,2025-02-05 14:05:20+00:00,2,150
7429,Scooby_Doo,2025-02-05 13:59:40+00:00,2025-02-05 13:59:50+00:00,2,95
7430,Tom,2025-02-05 13:59:10+00:00,2025-02-05 13:59:20+00:00,3,195
7431,Mickey,2025-02-05 13:55:10+00:00,2025-02-05 13:55:20+00:00,1,80
7432,Pikachu,2025-02-05 13:49:00+00:00,2025-02-05 13:49:10+00:00,3,225
7433,Scooby_Doo,2025-02-05 13:48:30+00:00,2025-02-05 13:48:40+00:00,2,105
7434,Jerry,2025-02-05 13:44:00+00:00,2025-02-05 13:44:10+00:00,3,145
7435,Homer_Simpson,2025-02-05 13:43:40+00:00,2025-02-05 13:43:50+00:00,1,75
7436,Scooby_Doo,2025-02-05 13:42:10+00:00,2025-02-05 13:42:20+00:00,2,105
7437,SpongeBob,2025-02-05 13:37:10+00:00,2025-02-05 13:37:20+00:00,2,150
7438,Pikachu,2025-02-05 13:36:40+00:00,2025-02-05 13:36:50+00:00,1,100
7439,Homer_Simpson,2025-02-05 13:30:00+00:00,2025-02-05 13:30:10+00:00,1,75
7440,Pikachu,2025-02-05 12:37:10+00:00,2025-02-05 12:37:20+00:00,1,35
7441,SpongeBob,2025-02-05 12:27:20+00:00,2025-02-05 12:27:30+00:00,1,75
7442,Doraemon,2025-02-05 12:12:40+00:00,2025-02-05 12:12:50+00:00,1,70
7443,Jerry,2025-02-05 12:11:40+00:00,2025-02-05 12:11:50+00:00,1,35
7444,Scooby_Doo,2025-02-05 12:06:40+00:00,2025-02-05 12:06:50+00:00,1,60
7445,Jerry,2025-02-05 11:55:00+00:00,2025-02-05 11:55:10+00:00,2,100
7446,Tom,2025-02-05 11:52:00+00:00,2025-02-05 11:52:10+00:00,1,75
7447,Jerry,2025-02-05 11:47:40+00:00,2025-02-05 11:47:50+00:00,1,50
7448,Pikachu,2025-02-05 11:45:10+00:00,2025-02-05 11:45:20+00:00,2,100
7449,Pikachu,2025-02-05 11:29:20+00:00,2025-02-05 11:29:30+00:00,1,50
7450,Homer_Simpson,2025-02-05 11:17:10+00:00,2025-02-05 11:17:20+00:00,3,150
7451,Jerry,2025-02-05 11:10:00+00:00,2025-02-05 11:10:10+00:00,1,60
7452,Scooby_Doo,2025-02-05 11:08:40+00:00,2025-02-05 11:08:50+00:00,3,125
7453,Bugs_Bunny,2025-02-05 11:06:00+00:00,2025-02-05 11:06:10+00:00,1,45
